episode_type,episode_index,disturber_index,step_index,action,reward,penalty,total_discounted_reward
warmup,3,0,3,0,0.003724813461303711,0.003724813461303711,-56031.99136806106
warmup,3,0,4,7,0.002726316452026367,0.002726316452026367,-56031.99025136184
warmup,3,0,5,8,0.0023691654205322266,0.0023691654205322266,-56031.98947503372
warmup,3,0,6,0,0.003667593002319336,0.003667593002319336,-56031.98851359622
warmup,3,0,7,6,0.0030188560485839844,0.0030188560485839844,-56031.98788049622
warmup,3,0,8,4,1738.0033288002014,0.0033288002014160156,-55740.39930793622
warmup,3,0,9,6,0.0038356781005859375,0.0038356781005859375,-55740.39879312022
warmup,3,0,10,5,0.002892017364501953,0.002892017364501953,-55740.39848259222
warmup,3,0,11,1,1700.0034511089325,0.003451108932495117,-55594.36929808022
warmup,3,0,12,2,678.0033431053162,0.0033431053161621094,-55547.77726311677
warmup,3,0,13,5,0.002788066864013672,0.002788066864013672,-55547.77710984117
warmup,3,0,14,5,0.003015756607055664,0.003015756607055664,-55547.77697720679
warmup,3,0,15,0,0.0033202171325683594,0.0033202171325683594,-55547.776860387035
warmup,3,0,16,0,0.0023741722106933594,0.0023741722106933594,-55547.77679356003
warmup,3,0,17,1,0.0030350685119628906,0.0030350685119628906,-55547.77672521636
warmup,3,0,18,0,0.0026712417602539062,0.0026712417602539062,-55547.77667709555
warmup,3,0,19,1,0.0023031234741210938,0.0023031234741210938,-55547.77664390404
warmup,4,2,0,5,0.0017180442810058594,0.0017180442810058594,0.0017180442810058594
warmup,4,2,1,6,0.004061460494995117,0.004061460494995117,0.004967212677001953
warmup,4,2,2,6,0.0036780834197998047,0.0036780834197998047,0.007321186065673829
warmup,4,2,3,2,2.006277561187744,0.006277561187744141,1.0345352973937991
warmup,4,2,4,2,0.003561735153198242,0.003561735153198242,1.035994184112549
warmup,4,2,5,1,7241.004076957703,0.004076957702636719,2373.7682101216133
warmup,4,2,6,2,0.0032434463500976562,0.0032434463500976562,2373.7690603716133
warmup,4,2,7,0,-2152.9966049194336,-3599.9966049194336,1922.252946771613
warmup,4,2,8,6,0.0022280216217041016,0.0022280216217041016,1922.2533205716131
warmup,4,2,9,3,0.002699136734008789,0.002699136734008789,1922.2536828436132
warmup,4,2,10,6,0.004538297653198242,0.004538297653198242,1922.2541701396133
warmup,4,2,11,5,0.0024001598358154297,0.0024001598358154297,1922.2543763117733
warmup,4,2,12,3,0.0023577213287353516,0.0023577213287353516,1922.2545383331492
warmup,4,2,13,3,0.002647876739501953,0.002647876739501953,1922.2546839017125
warmup,4,2,14,3,0.0026140213012695312,0.0026140213012695312,1922.2547988675851
warmup,4,2,15,6,0.0030012130737304688,0.0030012130737304688,1922.2549044633827
warmup,4,2,16,2,0.0031273365020751953,0.0031273365020751953,1922.2549924900795
warmup,4,2,17,8,0.002079010009765625,0.002079010009765625,1922.2550393052231
warmup,4,2,18,3,0.0028219223022460938,0.0028219223022460938,1922.255090140456
