episode_type,episode_index,disturber_index,step_index,action,reward,penalty,total_discounted_reward
warmup,3,1,6,0,-9627.982596874237,-10299.982596874237,4816.8317052115935
warmup,3,1,7,0,0.0029435157775878906,0.0029435157775878906,4816.832322511594
warmup,3,1,8,0,0.007688760757446289,0.007688760757446289,4816.833612471593
warmup,3,1,9,8,0.0055692195892333984,0.0055692195892333984,4816.834359959594
warmup,3,1,10,3,0.00373077392578125,0.00373077392578125,4816.834760548394
warmup,3,1,11,4,0.002257108688354492,0.002257108688354492,4816.834954432554
warmup,3,1,12,2,0.005056619644165039,0.005056619644165039,4816.83530192081
warmup,3,1,13,3,0.007407426834106445,0.007407426834106445,4816.835709148407
warmup,3,1,14,3,0.008873224258422852,0.008873224258422852,4816.836099396936
warmup,3,1,15,1,0.008463144302368164,0.008463144302368164,4816.836397167354
warmup,3,1,16,4,0.005912065505981445,0.005912065505981445,4816.836563577204
warmup,3,1,17,8,0.0032448768615722656,0.0032448768615722656,4816.836636645336
warmup,3,1,18,2,0.0025963783264160156,0.0025963783264160156,4816.8366834175295
warmup,3,1,19,6,0.003612995147705078,0.003612995147705078,4816.836735486277
warmup,4,4,0,0,-855951.9848182201,-861399.9848182201,-855951.9848182201
warmup,4,4,1,5,0.020751953125,0.020751953125,-855951.9682166576
warmup,4,4,2,6,0.00730133056640625,0.00730133056640625,-855951.9635438061
warmup,4,4,3,6,0.00858449935913086,0.00858449935913086,-855951.9591485425
warmup,4,4,4,8,0.0075261592864990234,0.0075261592864990234,-855951.9560658276
warmup,4,4,5,3,0.004815578460693359,0.004815578460693359,-855951.9544878589
warmup,4,4,6,1,24.006590843200684,0.006590843200683594,-855945.6613041089
warmup,4,4,7,3,0.004194974899291992,0.004194974899291992,-855945.6604243589
warmup,4,4,8,2,413.00596928596497,0.00596928596496582,-855876.3695207989
warmup,4,4,9,0,0.0073394775390625,0.0073394775390625,-855876.368535711
warmup,4,4,10,3,0.011762380599975586,0.011762380599975586,-855876.367272735
warmup,4,4,11,3,0.013884544372558594,0.013884544372558594,-855876.3660800618
warmup,4,4,12,4,0.011287212371826172,0.011287212371826172,-855876.3653044105
warmup,4,4,13,8,0.0038747787475585938,0.0038747787475585938,-855876.3650913922
warmup,4,4,14,7,0.004693031311035156,0.004693031311035156,-855876.3648849905
warmup,4,4,15,1,0.015115022659301758,0.015115022659301758,-855876.364353178
warmup,4,4,16,4,0.015985488891601562,0.015985488891601562,-855876.3639032264
warmup,4,4,17,4,0.012809276580810547,0.012809276580810547,-855876.3636147872
warmup,4,4,18,5,0.019033193588256836,0.019033193588256836,-855876.3632719157
warmup,4,4,19,4,0.0040988922119140625,0.0040988922119140625,-855876.3632128445
warmup,5,8,0,8,0.0005512237548828125,0.0005512237548828125,0.0005512237548828125
warmup,5,8,1,5,484.0066273212433,0.006627321243286133,387.20585308074953
warmup,5,8,2,0,-63796.99211359024,-64399.99211359024,-40442.86909961701
warmup,5,8,3,4,2934.009354352951,0.009354352951049805,-38940.6563101883
warmup,5,8,4,7,0.0056149959564208984,0.0056149959564208984,-38940.65401028596
warmup,5,8,5,0,0.008183956146240234,0.008183956146240234,-38940.651328567204
warmup,5,8,6,6,0.0072100162506103516,0.0072100162506103516,-38940.649438504704
warmup,5,8,7,1,3482.007206439972,0.007206439971923828,-38210.41960080471
warmup,5,8,8,2,886.0046899318695,0.004689931869506836,-38061.77268020471
warmup,5,8,9,2,0.0038449764251708984,0.0038449764251708984,-38061.77216414071
warmup,5,8,10,7,0.003759622573852539,0.003759622573852539,-38061.771760454314
warmup,5,8,11,7,0.0021321773529052734,0.0021321773529052734,-38061.771577301675
warmup,5,8,12,2,0.007254362106323242,0.007254362106323242,-38061.77107878571
warmup,5,8,13,6,0.0040285587310791016,0.0040285587310791016,-38061.77085731335
warmup,5,8,14,7,0.004903316497802734,0.004903316497802734,-38061.770641663206
warmup,5,8,15,2,0.003652334213256836,0.003652334213256836,-38061.77051315812
warmup,5,8,16,3,0.004475831985473633,0.004475831985473633,-38061.77038717465
warmup,5,8,17,1,0.014312744140625,0.014312744140625,-38061.7700648803
warmup,5,8,18,2,0.005082607269287109,0.005082607269287109,-38061.76997332019
