episode_type,episode_index,disturber_index,step_index,action,reward,penalty,total_discounted_reward
warmup,2,0,11,6,0.003416299819946289,0.003416299819946289,5558.890302606636
warmup,2,0,12,0,-1825.996963262558,-2499.996963262558,5433.408746769708
warmup,2,0,13,0,0.0031881332397460938,0.0031881332397460938,5433.408922039186
warmup,2,0,14,5,0.0028073787689208984,0.0028073787689208984,5433.40904550901
warmup,2,0,15,7,0.0023369789123535156,0.0023369789123535156,5433.409127734146
warmup,2,0,16,8,0.0025370121002197266,0.0025370121002197266,5433.409199144688
warmup,2,0,17,0,0.003632783889770508,0.003632783889770508,5433.409280947709
warmup,2,0,18,7,0.002434253692626953,0.002434253692626953,5433.409324799325
warmup,2,0,19,7,0.002195596694946289,0.002195596694946289,5433.409356441208
warmup,3,1,0,2,5031.002156019211,0.0021560192108154297,5031.002156019211
warmup,3,1,1,0,-12279.99686908722,-14799.99686908722,-4792.995339250565
warmup,3,1,2,7,0.0024979114532470703,0.0024979114532470703,-4792.993740587235
warmup,3,1,3,7,0.002582073211669922,0.002582073211669922,-4792.992418565751
warmup,3,1,4,2,0.0032148361206054688,0.0032148361206054688,-4792.991101768876
warmup,3,1,5,4,0.0032987594604492188,0.0032987594604492188,-4792.990020831377
warmup,3,1,6,7,0.0023915767669677734,0.0023915767669677734,-4792.989393893877
warmup,3,1,7,7,0.0022978782653808594,0.0022978782653808594,-4792.988911993877
warmup,3,1,8,1,1708.0031423568726,0.0031423568725585938,-4506.433535513877
warmup,3,1,9,5,0.00497126579284668,0.00497126579284668,-4506.432868281878
warmup,3,1,10,8,0.002723217010498047,0.002723217010498047,-4506.432575878678
warmup,3,1,11,1,0.0023641586303710938,0.0023641586303710938,-4506.432372798998
warmup,3,1,12,1,0.0027980804443359375,0.0027980804443359375,-4506.432180516374
warmup,3,1,13,7,0.0024585723876953125,0.0024585723876953125,-4506.432045354927
warmup,3,1,14,3,0.002691984176635742,0.002691984176635742,-4506.431926960211
warmup,3,1,15,7,0.002140522003173828,0.002140522003173828,-4506.431851647289
warmup,3,1,16,8,0.0022950172424316406,0.0022950172424316406,-4506.431787048296
warmup,3,1,17,4,0.0028829574584960938,0.0028829574584960938,-4506.431722129866
warmup,3,1,18,0,0.003735065460205078,0.003735065460205078,-4506.431654844909
warmup,3,1,19,1,0.0028917789459228516,0.0028917789459228516,-4506.4316131699825
warmup,4,1,0,3,3773.003002643585,0.003002643585205078,3773.003002643585
warmup,4,1,1,3,0.003070831298828125,0.003070831298828125,3773.0054593086243
warmup,4,1,2,3,0.0030150413513183594,0.0030150413513183594,3773.0073889350892
warmup,4,1,3,4,1903.0038814544678,0.0038814544677734375,4747.345376239777
warmup,4,1,4,3,0.0035173892974853516,0.0035173892974853516,4747.346816962433
warmup,4,1,5,5,661.0035741329193,0.0035741329193115234,4963.944468134308
warmup,4,1,6,0,-1376.9971244335175,-1999.9971244335175,4602.972933946809
warmup,4,1,7,5,0.004072666168212891,0.004072666168212891,4602.973788046808
warmup,4,1,8,0,0.003159046173095703,0.003159046173095703,4602.974318046809
warmup,4,1,9,7,0.0025124549865722656,0.0025124549865722656,4602.9746552628085
warmup,4,1,10,4,0.0033102035522460938,0.0033102035522460938,4602.975010693209
warmup,4,1,11,4,0.0034637451171875,0.0034637451171875,4602.975308226649
warmup,4,1,12,3,0.0029036998748779297,0.0029036998748779297,4602.975507767384
warmup,4,1,13,8,0.003070354461669922,0.003070354461669922,4602.975676561906
warmup,4,1,14,1,1667.00297665596,0.002976655960083008,4676.291242816723
warmup,4,1,15,7,0.002172231674194336,0.002172231674194336,4676.291319245331
warmup,4,1,16,8,0.0023212432861328125,0.0023212432861328125,4676.291384582521
warmup,4,1,17,1,0.0026030540466308594,0.0026030540466308594,4676.291443198087
warmup,4,1,18,0,0.002474069595336914,0.002474069595336914,4676.291487766963
warmup,4,1,19,5,0.0027191638946533203,0.0027191638946533203,4676.291526954245
warmup,5,0,0,6,1868.0022704601288,0.0022704601287841797,1868.0022704601288
warmup,5,0,1,1,5444.004332780838,0.004332780838012695,6223.205736684799
warmup,5,0,2,0,-3550.9965209960938,-4899.996520996094,3950.567963247299
warmup,5,0,3,8,0.002476930618286133,0.002476930618286133,3950.5692314357752
warmup,5,0,4,5,0.002777099609375,0.002777099609375,3950.570368935775
warmup,5,0,5,2,682.0064268112183,0.006426811218261719,4174.050234873275
warmup,5,0,6,7,0.0027103424072265625,0.0027103424072265625,4174.050945373276
warmup,5,0,7,3,0.002443075180053711,0.002443075180053711,4174.051457723275
warmup,5,0,8,7,0.0023598670959472656,0.0023598670959472656,4174.0518536432755
warmup,5,0,9,1,0.0028579235076904297,0.0028579235076904297,4174.052237227275
warmup,5,0,10,2,0.0029091835021972656,0.0029091835021972656,4174.052549598476
warmup,5,0,11,0,0.0029077529907226562,0.0029077529907226562,4174.0527993725555
warmup,5,0,12,2,0.0030078887939453125,0.0030078887939453125,4174.0530060731
warmup,5,0,13,6,0.0032286643981933594,0.0032286643981933594,4174.0531835708025
warmup,5,0,14,2,0.002895832061767578,0.002895832061767578,4174.0533109308435
warmup,5,0,15,2,0.002884387969970703,0.002884387969970703,4174.053412416223
warmup,5,0,16,6,0.003566741943359375,0.003566741943359375,4174.053512811084
warmup,5,0,17,1,0.002930164337158203,0.002930164337158203,4174.053578792519
warmup,5,0,18,3,0.0021865367889404297,0.0021865367889404297,4174.053618181664
warmup,5,0,19,3,0.002902984619140625,0.002902984619140625,4174.053660018081
warmup,6,0,0,6,1852.0025675296783,0.0025675296783447266,1852.0025675296783
warmup,6,0,1,3,1845.0040509700775,0.0040509700775146484,3328.00580830574
warmup,6,0,2,8,0.0030448436737060547,0.0030448436737060547,3328.0077570056915
warmup,6,0,3,2,3133.0040097236633,0.004009723663330078,4932.105809984208
warmup,6,0,4,2,0.0028569698333740234,0.0028569698333740234,4932.106980199052
warmup,6,0,5,1,1848.0031232833862,0.0031232833862304688,5537.660643636552
warmup,6,0,6,4,0.002337932586669922,0.002337932586669922,5537.661256511552
warmup,6,0,7,1,0.0026788711547851562,0.0026788711547851562,5537.6618183115515
warmup,6,0,8,7,0.0021047592163085938,0.0021047592163085938,5537.6621714315515
warmup,6,0,9,2,0.0028023719787597656,0.0028023719787597656,5537.662547559552
warmup,6,0,10,3,0.0025451183319091797,0.0025451183319091797,5537.662820839552
warmup,6,0,11,1,0.002457857131958008,0.002457857131958008,5537.6630319678725
warmup,6,0,12,1,0.002597332000732422,0.002597332000732422,5537.663210455168
warmup,6,0,13,4,0.0032694339752197266,0.0032694339752197266,5537.663390194201
warmup,6,0,14,7,0.002725839614868164,0.002725839614868164,5537.663510077896
warmup,6,0,15,5,0.004962921142578125,0.004962921142578125,5537.66368469516
warmup,6,0,16,6,0.0031783580780029297,0.0031783580780029297,5537.663774157986
warmup,6,0,17,3,0.0028939247131347656,0.0028939247131347656,5537.663839323377
warmup,6,0,18,6,0.003393888473510742,0.003393888473510742,5537.663900462237
warmup,6,0,19,1,0.003144502639770508,0.003144502639770508,5537.663945779295
warmup,7,0,0,1,7266.003328323364,0.0033283233642578125,7266.003328323364
warmup,7,0,1,7,0.002737760543823242,0.002737760543823242,7266.0055185318
warmup,7,0,2,2,1429.0032978057861,0.0032978057861328125,8180.567629127503
warmup,7,0,3,1,0.0026166439056396484,0.0026166439056396484,8180.568968849183
warmup,7,0,4,7,0.0022644996643066406,0.0022644996643066406,8180.569896388245
warmup,7,0,5,8,0.0026924610137939453,0.0026924610137939453,8180.57077865387
warmup,7,0,6,8,0.002902507781982422,0.002902507781982422,8180.57153952887
warmup,7,0,7,4,0.0023756027221679688,0.0023756027221679688,8180.57203772887
warmup,7,0,8,7,0.002238035202026367,0.002238035202026367,8180.57241320887
warmup,7,0,9,3,0.003059864044189453,0.003059864044189453,8180.5728238968695
warmup,7,0,10,5,0.0031418800354003906,0.0031418800354003906,8180.573161253669
warmup,7,0,11,1,0.0029854774475097656,0.0029854774475097656,8180.5734177042295
warmup,7,0,12,1,0.0027298927307128906,0.0027298927307128906,8180.57360530103
warmup,7,0,13,7,0.002512693405151367,0.002512693405151367,8180.573743437811
warmup,7,0,14,8,0.0022401809692382812,0.0022401809692382812,8180.573841962012
warmup,7,0,15,5,0.0030565261840820312,0.0030565261840820312,8180.573949503967
warmup,7,0,16,4,0.002545595169067383,0.002545595169067383,8180.5740211561015
warmup,7,0,17,8,0.002721071243286133,0.002721071243286133,8180.574082429179
warmup,7,0,18,4,0.0023343563079833984,0.0023343563079833984,8180.574124481203
warmup,7,0,19,8,0.002470731735229492,0.002470731735229492,8180.5741600882
warmup,8,2,0,4,2.0017521381378174,0.0017521381378173828,2.0017521381378174
warmup,8,2,1,5,0.0032825469970703125,0.0032825469970703125,2.0043781757354737
warmup,8,2,2,4,0.0038099288940429688,0.0038099288940429688,2.006816530227661
warmup,8,2,3,0,-50631.995915174484,-55699.995915174484,-25921.575092039115
warmup,8,2,4,7,0.002477407455444336,0.002477407455444336,-25921.574077293022
warmup,8,2,5,0,0.003232240676879883,0.003232240676879883,-25921.573018152398
warmup,8,2,6,4,0.0031919479370117188,0.0031919479370117188,-25921.572181402396
warmup,8,2,7,6,0.0030574798583984375,0.0030574798583984375,-25921.571540202396
warmup,8,2,8,2,0.0035963058471679688,0.0035963058471679688,-25921.570936842396
warmup,8,2,9,5,0.0030372142791748047,0.0030372142791748047,-25921.570529194396
warmup,8,2,10,7,0.0027587413787841797,0.0027587413787841797,-25921.570232976796
warmup,8,2,11,6,0.003126859664916992,0.003126859664916992,-25921.569964381597
warmup,8,2,12,4,0.0031342506408691406,0.0031342506408691406,-25921.569748997532
warmup,8,2,13,5,0.003453493118286133,0.003453493118286133,-25921.56955913974
warmup,8,2,14,3,0.0034177303314208984,0.0034177303314208984,-25921.569408826374
warmup,8,2,15,6,0.003390073776245117,0.003390073776245117,-25921.569289548755
warmup,8,2,16,2,0.0033826828002929688,0.0033826828002929688,-25921.5691943347
warmup,8,2,17,7,0.002167940139770508,0.002167940139770508,-25921.569145517027
warmup,8,2,18,7,0.002314329147338867,0.002314329147338867,-25921.56910382578
warmup,8,2,19,4,0.0038509368896484375,0.0038509368896484375,-25921.56904832793
warmup,9,0,0,0,-48205.9978556633,-53299.9978556633,-48205.9978556633
warmup,9,0,1,7,0.0025060176849365234,0.0025060176849365234,-48205.995850849155
warmup,9,0,2,7,0.0027599334716796875,0.0027599334716796875,-48205.99408449173
warmup,9,0,3,5,0.0027191638946533203,0.0027191638946533203,-48205.99269227982
warmup,9,0,4,6,0.0042912960052490234,0.0042912960052490234,-48205.99093456497
warmup,9,0,5,2,2376.003267765045,0.0032677650451660156,-47427.422183783725
warmup,9,0,6,7,0.002290010452270508,0.002290010452270508,-47427.42158347122
warmup,9,0,7,3,0.003021717071533203,0.003021717071533203,-47427.42094977122
warmup,9,0,8,6,0.003019094467163086,0.003019094467163086,-47427.42044325122
warmup,9,0,9,4,0.0024535655975341797,0.0024535655975341797,-47427.42011393922
warmup,9,0,10,8,0.002172708511352539,0.002172708511352539,-47427.41988064642
warmup,9,0,11,8,0.002420663833618164,0.002420663833618164,-47427.41967271298
warmup,9,0,12,4,0.0026712417602539062,0.0026712417602539062,-47427.41948914665
warmup,9,0,13,0,0.0029439926147460938,0.0029439926147460938,-47427.41932729894
warmup,9,0,14,4,0.002941608428955078,0.002941608428955078,-47427.419197925636
warmup,9,0,15,3,0.002851247787475586,0.002851247787475586,-47427.419097606275
warmup,9,0,16,2,0.002540111541748047,0.002540111541748047,-47427.41902610849
warmup,9,0,17,5,0.003503561019897461,0.003503561019897461,-47427.41894721531
warmup,9,0,18,6,0.0033469200134277344,0.0033469200134277344,-47427.418886922555
warmup,9,0,19,1,1648.003660917282,0.003660917282104492,-47403.66865116828
warmup,10,0,0,0,-51884.99737787247,-56899.99737787247,-51884.99737787247
warmup,10,0,1,2,2444.0101659297943,0.010165929794311523,-49929.78924512863
warmup,10,0,2,0,0.0030481815338134766,0.0030481815338134766,-49929.78729429245
warmup,10,0,3,6,0.0032401084899902344,0.0032401084899902344,-49929.78563535691
warmup,10,0,4,6,0.0030384063720703125,0.0030384063720703125,-49929.784390825655
warmup,10,0,5,7,0.002472400665283203,0.002472400665283203,-49929.783580669406
warmup,10,0,6,3,0.0030798912048339844,0.0030798912048339844,-49929.782773294406
warmup,10,0,7,3,0.0034036636352539062,0.0034036636352539062,-49929.782059494406
warmup,10,0,8,4,0.0029022693634033203,0.0029022693634033203,-49929.78157257441
warmup,10,0,9,2,0.003263711929321289,0.003263711929321289,-49929.781134526405
warmup,10,0,10,0,0.002620697021484375,0.002620697021484375,-49929.780853131204
warmup,10,0,11,8,0.0024957656860351562,0.0024957656860351562,-49929.78063874656
warmup,10,0,12,4,0.002652406692504883,0.002652406692504883,-49929.78045647456
warmup,10,0,13,6,0.0033578872680664062,0.0033578872680664062,-49929.780271872754
warmup,10,0,14,6,0.003003358840942383,0.003003358840942383,-49929.78013978364
warmup,10,0,15,7,0.0021915435791015625,0.0021915435791015625,-49929.780062675556
warmup,10,0,16,8,0.0025975704193115234,0.0025975704193115234,-49929.77998956045
warmup,10,0,17,6,0.0034055709838867188,0.0034055709838867188,-49929.779912873804
warmup,10,0,18,3,0.0031900405883789062,0.0031900405883789062,-49929.77985540714
warmup,10,0,19,5,0.005269527435302734,0.005269527435302734,-49929.77977946525
warmup,11,2,0,7,0.00040721893310546875,0.00040721893310546875,0.00040721893310546875
warmup,11,2,1,0,-52488.995554447174,-57499.995554447174,-41991.196036338806
warmup,11,2,2,4,0.0031595230102539062,0.0031595230102539062,-41991.19401424408
warmup,11,2,3,6,0.003073453903198242,0.003073453903198242,-41991.192440635685
warmup,11,2,4,4,0.004307746887207031,0.004307746887207031,-41991.19067618256
warmup,11,2,5,5,0.003498077392578125,0.003498077392578125,-41991.18952993256
warmup,11,2,6,7,0.0024111270904541016,0.0024111270904541016,-41991.18889787006
warmup,11,2,7,1,3444.003979921341,0.003979921340942383,-41268.92891442006
warmup,11,2,8,5,0.003088712692260742,0.003088712692260742,-41268.92839622006
warmup,11,2,9,0,0.003159761428833008,0.003159761428833008,-41268.92797212406
warmup,11,2,10,3,0.004500627517700195,0.004500627517700195,-41268.92748887286
warmup,11,2,11,1,0.004086732864379883,0.004086732864379883,-41268.92713782518
warmup,11,2,12,3,0.003097057342529297,0.003097057342529297,-41268.92692499702
warmup,11,2,13,5,0.0031371116638183594,0.0031371116638183594,-41268.926752532476
warmup,11,2,14,7,0.00319671630859375,0.00319671630859375,-41268.92661193941
warmup,11,2,15,4,0.0036325454711914062,0.0036325454711914062,-41268.92648413058
warmup,11,2,16,6,0.003319978713989258,0.003319978713989258,-41268.92639068148
warmup,11,2,17,1,0.003613710403442383,0.003613710403442383,-41268.92630930796
warmup,11,2,18,8,0.0028276443481445312,0.0028276443481445312,-41268.92625836965
warmup,11,2,19,1,0.0031790733337402344,0.0031790733337402344,-41268.926212554376
warmup,12,1,0,5,2562.00212597847,0.002125978469848633,2562.00212597847
warmup,12,1,1,4,1867.0043466091156,0.004346609115600586,4055.6056032657625
warmup,12,1,2,3,1789.0040118694305,0.004011869430541992,5200.568170862198
warmup,12,1,3,0,-2063.9965822696686,-2699.9965822696686,4143.801920740128
warmup,12,1,4,3,0.0038406848907470703,0.0038406848907470703,4143.803493884659
warmup,12,1,5,1,1750.003544330597,0.003544330596923828,4717.244655290909
warmup,12,1,6,6,0.002527475357055664,0.002527475357055664,4717.245317853409
warmup,12,1,7,7,0.002413511276245117,0.002413511276245117,4717.245824003408
warmup,12,1,8,5,0.004369974136352539,0.004369974136352539,4717.246557163408
warmup,12,1,9,6,0.003120899200439453,0.003120899200439453,4717.246976043409
warmup,12,1,10,1,0.0031194686889648438,0.0031194686889648438,4717.247310993809
warmup,12,1,11,2,694.0028727054596,0.0028727054595947266,4776.861703825809
warmup,12,1,12,6,0.003455638885498047,0.003455638885498047,4776.861941295505
warmup,12,1,13,0,0.002808094024658203,0.002808094024658203,4776.862095672107
warmup,12,1,14,6,0.002833843231201172,0.002833843231201172,4776.86222030585
warmup,12,1,15,7,0.004519462585449219,0.004519462585449219,4776.862379320303
warmup,12,1,16,0,0.003262042999267578,0.003262042999267578,4776.862471138651
warmup,12,1,17,0,0.0037064552307128906,0.0037064552307128906,4776.862554600603
warmup,12,1,18,0,0.002621173858642578,0.002621173858642578,4776.862601819474
warmup,12,1,19,2,0.004374504089355469,0.004374504089355469,4776.862664862721
warmup,13,0,0,3,3640.002372264862,0.002372264862060547,3640.002372264862
warmup,13,0,1,4,1903.0042231082916,0.0042231082916259766,5162.405750751495
warmup,13,0,2,6,0.003330707550048828,0.003330707550048828,5162.407882404327
warmup,13,0,3,1,1767.0034439563751,0.0034439563751220703,6067.113645709991
warmup,13,0,4,2,1393.0027203559875,0.002720355987548828,6637.687559967803
warmup,13,0,5,2,0.003150463104248047,0.003150463104248047,6637.688592311553
warmup,13,0,6,8,0.002230405807495117,0.002230405807495117,6637.689176999053
warmup,13,0,7,2,0.0027637481689453125,0.0027637481689453125,6637.689756599053
warmup,13,0,8,5,0.0028502941131591797,0.0028502941131591797,6637.690234799053
warmup,13,0,9,7,0.0023012161254882812,0.0023012161254882812,6637.690543663052
warmup,13,0,10,5,0.0037636756896972656,0.0037636756896972656,6637.690947784652
warmup,13,0,11,7,0.0023012161254882812,0.0023012161254882812,6637.691145457612
warmup,13,0,12,3,0.00281524658203125,0.00281524658203125,6637.691338919884
warmup,13,0,13,5,0.0029528141021728516,0.0029528141021728516,6637.691501252556
warmup,13,0,14,3,0.0031156539916992188,0.0031156539916992188,6637.6916382804675
warmup,13,0,15,6,0.0026879310607910156,0.0026879310607910156,6637.691732853634
warmup,13,0,16,3,0.0030243396759033203,0.0030243396759033203,6637.691817981227
warmup,13,0,17,3,0.002924680709838867,0.002924680709838867,6637.691883839182
warmup,13,0,18,5,0.0023567676544189453,0.0023567676544189453,6637.691926294934
warmup,13,0,19,4,0.0031642913818359375,0.0031642913818359375,6637.6919718971785
warmup,14,2,0,0,-50949.99732351303,-55899.99732351303,-50949.99732351303
warmup,14,2,1,7,0.002646207809448242,0.002646207809448242,-50949.99520654678
warmup,14,2,2,4,0.003827333450317383,0.003827333450317383,-50949.99275705337
warmup,14,2,3,4,0.003194093704223633,0.003194093704223633,-50949.99112167739
warmup,14,2,4,0,0.003324747085571289,0.003324747085571289,-50949.98975986098
warmup,14,2,5,1,3469.0048139095306,0.0048139095306396484,-49813.26626243911
warmup,14,2,6,5,0.0029032230377197266,0.0029032230377197266,-49813.265501376605
warmup,14,2,7,1,0.003160238265991211,0.003160238265991211,-49813.26483862661
warmup,14,2,8,5,0.0032100677490234375,0.0032100677490234375,-49813.26430006661
warmup,14,2,9,3,0.0031583309173583984,0.0031583309173583984,-49813.26387616261
warmup,14,2,10,1,0.002268075942993164,0.002268075942993164,-49813.26363262981
warmup,14,2,11,6,0.003219127655029297,0.003219127655029297,-49813.26335610885
warmup,14,2,12,5,0.0031104087829589844,0.0031104087829589844,-49813.26314236319
warmup,14,2,13,2,0.0027120113372802734,0.0027120113372802734,-49813.26299326879
warmup,14,2,14,5,0.002404451370239258,0.002404451370239258,-49813.2628875199
warmup,14,2,15,3,0.0027077198028564453,0.0027077198028564453,-49813.262792250476
warmup,14,2,16,0,0.0033457279205322266,0.0033457279205322266,-49813.26269807661
warmup,14,2,17,6,0.002588510513305664,0.002588510513305664,-49813.26263978853
warmup,14,2,18,2,0.002451658248901367,0.002451658248901367,-49813.26259562338
warmup,14,2,19,0,0.003143787384033203,0.003143787384033203,-49813.262550316635
warmup,15,2,0,8,0.0004279613494873047,0.0004279613494873047,0.0004279613494873047
warmup,15,2,1,0,-53146.995598077774,-58199.995598077774,-42517.59605050087
warmup,15,2,2,7,0.0026597976684570312,0.0026597976684570312,-42517.59434823036
warmup,15,2,3,0,0.0032303333282470703,0.0032303333282470703,-42517.592694299696
warmup,15,2,4,5,0.0031461715698242188,0.0031461715698242188,-42517.59140562782
warmup,15,2,5,5,0.003074169158935547,0.003074169158935547,-42517.59039828407
warmup,15,2,6,3,0.0031931400299072266,0.0031931400299072266,-42517.58956122157
warmup,15,2,7,8,0.002312183380126953,0.002312183380126953,-42517.589076321565
warmup,15,2,8,8,0.0023653507232666016,0.0023653507232666016,-42517.58867948157
warmup,15,2,9,4,0.0037915706634521484,0.0037915706634521484,-42517.588170585565
warmup,15,2,10,3,0.0036551952362060547,0.0036551952362060547,-42517.58777811196
warmup,15,2,11,3,0.003319263458251953,0.003319263458251953,-42517.587492989405
warmup,15,2,12,6,0.0031278133392333984,0.0031278133392333984,-42517.58727804771
warmup,15,2,13,1,3408.003019809723,0.0030198097229003906,-42330.23033065888
warmup,15,2,14,0,0.00237274169921875,0.00237274169921875,-42330.23022630459
warmup,15,2,15,3,0.002522706985473633,0.002522706985473633,-42330.230137544735
warmup,15,2,16,5,0.0024323463439941406,0.0024323463439941406,-42330.23006908027
warmup,15,2,17,7,0.0025413036346435547,0.0025413036346435547,-42330.2300118552
warmup,15,2,18,4,0.0025904178619384766,0.0025904178619384766,-42330.22996519038
warmup,15,2,19,5,0.0027801990509033203,0.0027801990509033203,-42330.22992512349
warmup,16,2,0,4,1.0015430450439453,0.0015430450439453125,1.0015430450439453
warmup,16,2,1,5,0.0037147998809814453,0.0037147998809814453,1.0045148849487304
warmup,16,2,2,4,0.0032498836517333984,0.0032498836517333984,1.0065948104858398
warmup,16,2,3,7,0.0022728443145751953,0.0022728443145751953,1.0077585067749022
warmup,16,2,4,1,7253.003824234009,0.0038242340087890625,2971.8381249130252
warmup,16,2,5,4,0.002725839614868164,0.002725839614868164,2971.8390181161503
warmup,16,2,6,1,0.003040313720703125,0.003040313720703125,2971.8398151161505
warmup,16,2,7,8,0.0030264854431152344,0.0030264854431152344,2971.8404498161503
warmup,16,2,8,4,0.0028412342071533203,0.0028412342071533203,2971.84092649615
warmup,16,2,9,6,0.0026543140411376953,0.0026543140411376953,2971.84128275215
warmup,16,2,10,3,0.0026247501373291016,0.0026247501373291016,2971.8415645825503
warmup,16,2,11,3,0.003470897674560547,0.003470897674560547,2971.8418627303904
warmup,16,2,12,8,0.0026874542236328125,0.0026874542236328125,2971.8420474108384
warmup,16,2,13,5,0.0031707286834716797,0.0031707286834716797,2971.842221723491
warmup,16,2,14,7,0.002681255340576172,0.002681255340576172,2971.842339646348
warmup,16,2,15,6,0.0035440921783447266,0.0035440921783447266,2971.842464343006
warmup,16,2,16,5,0.003023862838745117,0.003023862838745117,2971.8425494571784
warmup,16,2,17,1,0.0026302337646484375,0.0026302337646484375,2971.8426086847776
warmup,16,2,18,8,0.002660512924194336,0.002660512924194336,2971.8426566123176
warmup,16,2,19,6,0.0030536651611328125,0.0030536651611328125,2971.8427006202705
warmup,17,2,0,8,0.0004558563232421875,0.0004558563232421875,0.0004558563232421875
warmup,17,2,1,7,0.002382993698120117,0.002382993698120117,0.0023622512817382812
warmup,17,2,2,2,1.0041577816009521,0.0041577816009521484,0.6450232315063478
warmup,17,2,3,2,0.004266977310180664,0.004266977310180664,0.6472079238891603
warmup,17,2,4,8,0.003938436508178711,0.003938436508178711,0.6488211074829102
warmup,17,2,5,5,0.003527402877807617,0.003527402877807617,0.6499769668579102
warmup,17,2,6,1,7237.00425028801,0.004250288009643555,1897.7872191543586
warmup,17,2,7,1,0.002918243408203125,0.002918243408203125,1897.7878311543586
warmup,17,2,8,8,0.0026731491088867188,0.0026731491088867188,1897.7882796343586
warmup,17,2,9,0,-2292.996987581253,-3699.996987581253,1590.0274336503585
warmup,17,2,10,3,0.0026175975799560547,0.0026175975799560547,1590.0277147127586
warmup,17,2,11,0,0.0034978389739990234,0.0034978389739990234,1590.0280151748386
warmup,17,2,12,2,0.0024924278259277344,0.0024924278259277344,1590.0281864531746
warmup,17,2,13,4,0.0023241043090820312,0.0023241043090820312,1590.0283142221601
warmup,17,2,14,4,0.0029294490814208984,0.0029294490814208984,1590.0284430606932
warmup,17,2,15,4,0.002282381057739258,0.002282381057739258,1590.0285233648376
warmup,17,2,16,2,0.002557992935180664,0.002557992935180664,1590.0285953659377
warmup,17,2,17,0,0.0024614334106445312,0.0024614334106445312,1590.0286507924907
warmup,17,2,18,2,0.0036385059356689453,0.0036385059356689453,1590.0287163379867
warmup,17,2,19,2,0.0033288002014160156,0.0033288002014160156,1590.0287643110535
warmup,18,0,0,8,0.0004889965057373047,0.0004889965057373047,0.0004889965057373047
warmup,18,0,1,8,0.002537250518798828,0.002537250518798828,0.0025187969207763673
warmup,18,0,2,6,1876.0047075748444,0.0047075748443603516,1200.6455316448214
warmup,18,0,3,5,715.0042214393616,0.004221439361572266,1566.7276930217745
warmup,18,0,4,0,-15702.995562553406,-18199.995562553406,-4865.219289400102
warmup,18,0,5,1,3418.0040493011475,0.0040493011474609375,-3745.2077225251014
warmup,18,0,6,6,0.0029664039611816406,0.0029664039611816406,-3745.2069449001015
warmup,18,0,7,6,0.002752065658569336,0.002752065658569336,-3745.2063677501014
warmup,18,0,8,2,713.002402305603,0.0024023056030273438,-3625.5844146301015
warmup,18,0,9,4,0.0032579898834228516,0.0032579898834228516,-3625.5839773501016
warmup,18,0,10,2,0.002962827682495117,0.002962827682495117,-3625.5836592189016
